SK_ID_CURR,TARGET
255978,0.9
255981,0.9
255988,0.9
255990,0.8
255992,0.9
255998,0.8
256015,0.9
256016,0.9
256036,0.9
256045,0.9
256050,0.9
256066,0.8
256076,0.9
256080,0.8
256083,0.9
256086,0.9
256103,0.8
256108,0.9
256114,0.8
256115,0.8
256139,1.0
256141,0.9
256146,0.9
256150,0.9
256177,0.8
256179,0.9
256194,0.9
256195,0.8
256200,0.8
256204,0.9
256205,0.9
256213,0.9
256222,0.8
256224,0.8
256235,0.9
256264,0.8
256268,0.8
256276,0.9
256277,0.9
256282,0.9
256285,0.8
256293,0.8
256294,0.9
256296,0.9
256297,0.9
256315,0.8
256317,0.8
256334,0.8
256339,0.9
256342,0.8
256345,0.9
256348,0.8
256350,0.8
256351,1.0
256357,0.8
256375,0.9
256377,0.9
256379,0.7
256392,0.9
256398,0.9
256419,0.8
256422,0.9
256424,0.8
256431,0.9
256432,0.9
256438,0.9
256459,0.9
256460,0.9
256506,0.9
256507,0.8
256511,0.8
256513,0.9
256519,0.9
256533,0.9
256539,0.9
256590,0.7
256606,0.8
256614,0.8
256642,0.8
256644,1.0
256653,0.9
256663,0.9
256666,0.9
256669,0.9
256678,0.9
256685,0.8
256705,0.9
256708,0.9
256713,0.9
256715,0.9
256718,0.9
256745,0.9
256752,0.9
256753,0.9
256754,0.9
256763,0.9
256772,0.8
256773,0.9
256774,0.8
256776,0.7
256783,0.9
256790,0.9
256801,0.8
256802,0.8
256803,0.9
256808,1.0
256809,0.8
256810,0.9
256818,0.9
256824,0.9
256825,0.9
256826,0.9
256829,0.8
256834,0.9
256843,0.8
256866,0.8
256875,0.8
256876,0.9
256887,0.9
256888,0.9
256894,0.8
256909,0.9
256918,0.9
256927,0.8
256931,0.9
256933,0.9
256937,0.9
256950,0.9
256955,0.9
256962,0.8
256972,0.8
256985,0.8
256987,0.9
256993,0.9
257000,0.8
257017,0.9
257019,0.9
257020,0.8
257022,0.9
257023,0.9
257025,0.9
257050,0.8
257056,0.9
257060,0.8
257064,0.8
257066,0.8
257071,0.9
257073,0.8
257076,0.9
257084,0.9
257088,0.9
257102,0.8
257118,0.9
257119,0.9
257120,0.9
257131,0.9
257145,0.9
257150,0.9
257154,0.9
257169,0.8
257192,0.8
257200,1.0
257204,0.9
257205,0.8
257213,0.8
257216,0.9
257219,0.8
257232,0.9
257234,0.9
257244,0.8
257251,0.8
257255,0.9
257260,0.9
257263,0.9
257267,0.9
257277,0.9
257293,0.9
257294,0.9
257304,0.9
257307,0.7
257312,0.9
257324,0.9
257325,0.9
257326,0.9
257353,0.9
257354,0.9
257369,0.8
257372,0.9
257375,0.9
257388,1.0
257393,1.0
257395,0.9
257399,0.8
257406,0.9
257409,0.9
257437,0.8
257441,0.8
257442,0.8
257473,0.9
257476,0.9
257477,0.9
257483,0.9
257500,0.9
257506,0.9
257508,0.9
257511,0.8
257514,0.9
257527,0.9
257528,0.9
257545,0.9
257546,0.9
257548,0.9
257551,0.9
257564,0.9
257565,0.9
257567,0.8
257572,0.9
257575,0.9
257577,0.8
257578,0.9
257585,0.9
257589,0.8
257590,0.9
257594,1.0
257596,0.9
257614,0.8
257618,0.9
257624,0.9
257632,0.8
257638,0.9
257644,0.8
257650,0.8
257653,0.8
257660,0.9
257663,0.9
257665,0.9
257677,0.9
257678,0.8
257690,0.9
257700,0.9
257711,0.8
257712,0.8
257715,0.9
257718,0.9
257720,0.9
257740,1.0
257748,0.9
257765,0.9
257768,0.8
257777,0.9
257778,0.8
257785,0.9
257789,0.9
257794,0.8
257796,0.9
257821,0.9
257823,0.9
257832,0.9
257844,0.8
257848,0.8
257854,0.9
257861,0.8
257872,1.0
257875,0.9
257876,0.8
257883,0.8
257888,0.8
257895,0.9
257900,0.8
257906,0.9
257907,0.9
257920,0.9
257921,0.9
257926,0.9
257932,0.9
257940,0.8
257947,0.8
257953,0.9
257958,0.9
257967,0.9
257977,0.9
257986,0.9
258012,0.8
258013,0.9
258031,0.8
258034,0.9
258037,0.9
258051,0.7
258056,0.9
258058,0.9
258066,0.9
258074,0.9
258077,0.9
258090,0.9
258109,0.9
258114,0.8
258124,0.9
258127,0.9
258141,0.9
258148,0.9
258151,0.9
258163,0.9
258166,0.8
258169,0.9
258179,0.9
258190,0.9
258193,0.8
258207,0.7
258220,0.8
258222,0.9
258223,0.9
258225,0.9
258227,0.9
258231,0.8
258233,0.8
258249,0.9
258255,0.9
258259,0.9
258276,1.0
258281,0.9
258302,0.9
258305,0.9
258310,0.9
258334,0.8
258335,0.9
258338,0.9
258345,0.9
258360,0.8
258363,0.9
258381,0.8
258384,0.8
258387,0.8
258400,0.8
258402,0.9
258406,0.9
258408,1.0
258432,0.9
258443,0.9
258461,0.9
258488,0.9
258489,0.9
258508,0.9
258524,0.9
258527,0.9
258545,0.8
258549,0.9
258560,0.9
258565,0.9
258567,0.9
258575,0.9
258590,0.8
258591,0.9
258592,0.9
258603,0.9
258606,0.8
258610,0.9
258627,0.9
258631,0.9
258637,0.9
258638,0.9
258640,0.9
258645,1.0
258651,0.9
258652,0.9
258653,0.8
258662,0.8
258663,0.8
258671,0.8
258679,0.9
258685,0.9
258686,0.9
258697,0.8
258705,0.8
258723,0.8
258724,0.8
258734,0.9
258763,0.8
258764,0.9
258771,0.9
258773,0.9
258782,0.9
258784,0.9
258790,0.9
258811,1.0
258817,0.9
258818,0.9
258832,0.8
258837,0.9
258841,0.8
258842,0.8
258843,0.9
258860,0.9
258875,0.9
258881,0.9
258887,0.9
258889,0.9
258924,0.9
258925,0.8
258948,0.9
258949,0.9
258963,0.8
258964,0.9
258966,0.9
258973,0.9
258974,0.9
258979,0.9
258989,0.9
258997,1.0
259001,0.9
259013,0.9
259018,0.8
259020,0.7
259031,0.7
259044,0.9
259050,0.8
259064,0.9
259078,0.9
259088,0.9
259124,0.9
259125,0.9
259135,0.9
259137,1.0
259146,0.9
259148,0.8
259168,0.9
259178,0.9
259194,0.9
259198,0.8
259204,0.9
259209,0.8
259223,0.9
259228,0.9
259234,0.9
259237,0.9
259246,0.9
259247,0.9
259249,0.9
259264,0.9
259274,0.9
259281,0.8
259283,0.9
259284,0.8
259285,0.9
259286,0.9
259291,0.8
259304,0.8
259309,0.9
259322,0.9
259323,0.8
259331,0.8
259339,0.9
259344,0.9
259350,0.9
259353,0.9
259356,0.9
259365,0.9
259377,0.9
259397,0.9
259403,0.9
259411,0.9
259415,0.9
259420,0.9
259423,0.9
259424,0.9
259431,0.9
259434,0.8
259438,0.9
259439,0.8
259441,0.9
259452,0.9
259460,0.9
259471,0.9
259483,0.9
259494,0.9
259496,0.9
259500,0.7
259512,0.9
259526,0.9
259528,0.9
259548,0.9
259568,0.9
259593,0.8
259603,0.8
259611,0.9
259620,0.8
259621,0.8
259623,0.9
259633,0.9
259648,0.9
259678,0.9
259691,0.9
259693,0.9
259708,0.9
259720,0.9
259734,0.9
259741,0.9
259749,0.8
259750,0.9
259752,1.0
259755,0.9
259759,0.8
259776,0.8
259779,0.9
259790,0.9
259797,0.9
259799,0.9
259804,0.9
259807,0.8
259810,0.9
259811,0.9
259822,0.9
259833,0.9
259838,0.9
259844,0.8
259846,0.9
259848,0.9
259861,0.8
259867,0.9
259876,0.9
259880,1.0
259897,0.8
259908,0.9
259912,0.8
259920,0.8
259922,1.0
259928,0.8
259932,0.9
259946,0.9
259962,0.8
259982,0.9
259985,0.9
259994,0.8
259996,0.9
260000,0.9
260007,0.9
260018,0.9
260021,0.8
260038,0.9
260051,0.9
260052,0.9
260070,0.9
260074,0.9
260080,0.8
260092,0.9
260097,0.9
260101,0.8
260108,0.9
260117,0.9
260129,0.9
260142,0.9
260145,0.9
260146,0.8
260147,0.9
260148,0.8
260153,0.8
260156,0.9
260171,0.9
260202,0.9
260221,0.8
260222,0.9
260226,0.9
260227,0.8
260247,0.9
260251,0.9
260261,0.8
260264,1.0
260266,0.8
260268,0.8
260289,0.8
260301,0.9
260316,0.8
260348,0.9
260359,0.9
260364,0.8
260391,0.8
260422,1.0
260435,0.9
260438,0.9
260446,0.8
260447,0.8
260458,0.9
260461,0.8
260469,0.9
260471,0.9
260482,0.7
260484,0.8
260487,0.8
260489,0.9
260500,0.8
260508,0.9
260509,0.8
260512,0.9
260525,0.8
260530,0.9
260533,0.8
260538,0.9
260541,0.9
260546,0.8
260551,0.9
260556,0.8
260561,0.9
260566,1.0
260572,0.8
260579,0.9
260582,0.9
260583,0.9
260584,0.9
260586,0.8
260589,0.9
260608,0.9
260632,0.8
260634,0.9
260635,0.8
260645,0.9
260659,0.9
260665,0.9
260673,0.8
260675,0.9
260676,0.8
260700,0.8
260721,0.9
260723,0.8
260732,0.9
260738,0.9
260748,0.9
260782,0.9
260806,0.8
260820,0.9
260825,0.9
260830,0.9
260844,0.9
260858,0.9
260860,0.9
260863,0.9
260867,0.8
260875,0.8
260877,0.8
260902,0.9
260910,0.7
260913,0.9
260923,0.9
260926,0.9
260936,0.9
260937,0.8
260948,0.9
260949,0.7
260959,0.9
260962,0.8
260986,0.9
260988,0.9
260992,0.9
260997,0.9
261007,0.9
261031,0.9
261039,0.8
261044,0.9
261055,0.9
261058,0.9
261069,0.9
261079,0.8
261084,0.8
261097,0.8
261101,0.9
261111,0.9
261115,0.8
261116,0.8
261121,0.9
261124,0.9
261126,0.9
261132,0.9
261161,0.9
261162,0.8
261175,0.9
261187,0.8
261191,0.9
261195,0.8
261197,0.8
261204,0.9
261231,0.9
261248,0.8
261263,0.7
261268,0.9
261273,0.9
261274,0.9
261277,0.8
261283,0.9
261293,0.9
261302,1.0
261309,0.9
261318,1.0
261340,0.9
261346,0.9
261355,0.9
261357,0.8
261365,0.9
261366,0.9
261376,0.8
261380,0.9
261385,0.8
261403,0.9
261416,0.9
261424,0.9
261425,0.8
261431,0.8
261433,0.9
261435,0.9
261440,0.9
261450,0.8
261456,1.0
261464,0.9
261465,0.9
261473,0.8
261475,0.9
261476,0.8
261480,0.9
261481,0.9
261495,0.8
261500,0.9
261506,0.8
261544,0.9
261551,0.9
261566,0.8
261573,0.9
261587,0.9
261592,0.8
261594,0.9
261626,0.9
261635,0.9
261649,0.9
261653,0.9
261660,0.9
261668,0.9
261669,0.9
261676,0.9
261688,0.9
261691,0.8
261699,0.9
261704,0.8
261718,0.8
261719,0.9
261735,0.9
261742,0.9
261746,0.8
261749,0.8
261759,0.8
261763,0.8
261772,0.9
261795,0.8
261798,0.9
261804,0.9
261806,0.9
261813,0.9
261814,0.8
261827,0.9
261835,0.9
261839,0.8
261840,0.9
261845,0.9
261846,0.8
261850,0.9
261853,0.9
261870,0.9
261871,0.9
261883,0.9
261885,0.9
261888,0.9
261892,0.9
261895,0.9
261906,0.9
261912,0.9
261918,0.9
261926,0.9
261930,0.9
261947,0.9
261956,0.8
261958,0.9
261960,0.9
261961,0.9
261965,0.9
261967,0.7
261968,0.9
261974,0.8
261980,0.9
261981,0.9
261983,0.8
261992,0.8
261998,0.9
262002,0.9
262006,0.8
262014,0.9
262017,0.9
262021,0.9
262038,0.9
262040,0.9
262043,0.8
262052,0.7
262054,0.9
262056,0.8
262058,0.9
262062,0.9
262065,0.9
262067,0.9
262070,0.9
262078,0.9
262084,0.9
262091,0.8
262092,0.8
262112,0.8
262114,0.9
262132,0.9
262140,0.7
262152,0.9
262159,0.9
262172,0.8
262180,0.8
262181,0.9
262188,0.8
262202,0.9
262206,0.9
262213,0.9
262227,0.9
262239,0.9
262243,0.9
262246,0.9
262251,0.9
262269,0.9
262272,0.8
262276,0.8
262277,0.9
262278,0.9
262281,0.9
262298,0.9
262308,0.9
262316,0.9
262320,1.0
262321,1.0
262337,0.9
262354,0.7
262362,0.9
262364,0.9
262365,0.9
262372,0.8
262373,0.9
262380,0.9
262392,0.9
262399,0.9
262407,0.9
262418,0.9
262429,0.8
262430,0.9
262446,0.9
262455,0.9
262459,0.8
262475,0.9
262478,0.9
262492,0.8
262520,0.9
262535,0.9
262537,0.9
262538,0.9
262541,0.9
262554,0.9
262559,0.9
262561,0.9
262562,0.9
262575,0.7
262576,0.9
262579,0.8
262581,0.8
262590,0.9
262599,0.8
262607,0.8
262608,0.8
262613,0.8
262620,0.8
262621,0.9
262622,0.9
262623,0.8
262629,0.9
262633,0.9
262650,0.9
262655,0.9
262659,0.9
262660,0.9
262663,0.9
262665,0.9
262666,0.9
262679,0.9
262681,0.9
262702,0.9
262705,0.9
262716,0.9
262725,0.9
262732,0.9
262743,0.9
262749,0.8
262752,0.9
262756,0.8
262758,0.9
262772,0.9
262784,0.8
262791,1.0
262793,0.8
262802,0.8
262814,0.9
262817,0.9
262820,0.9
262827,0.9
262832,0.8
262845,0.8
262847,0.8
262859,0.8
262862,0.9
262864,0.9
262865,0.9
262887,0.9
262914,0.9
262939,0.9
262943,0.9
262958,0.8
262963,0.8
262970,0.9
262979,0.8
262986,0.9
263004,0.8
263015,0.9
263016,0.8
263028,0.8
263029,0.8
263031,0.9
263044,0.9
263046,0.9
263056,0.9
263059,0.9
263061,0.8
263077,0.8
263087,0.9
263105,0.9
263116,0.9
263120,1.0
263127,0.8
263137,0.8
263166,0.9
263175,0.8
263184,0.9
263185,0.9
263205,0.9
263208,0.9
263210,0.8
263220,0.9
263224,0.9
263228,0.9
263240,0.9
263243,0.8
263288,0.9
263290,0.9
263306,0.8
263312,1.0
263319,0.9
263326,0.9
263331,0.9
263339,0.8
263347,0.9
263353,0.9
263355,0.7
263368,0.9
263408,0.9
263414,0.9
263421,0.9
263440,0.8
263458,0.9
263460,0.9
263475,0.9
263477,0.8
263479,0.9
263489,0.9
263492,0.9
263493,0.8
263498,0.8
263510,0.9
263513,0.9
263514,0.9
263517,0.9
263518,0.9
263548,1.0
263561,0.8
263564,0.9
263565,0.9
263576,0.9
263580,0.9
263582,0.9
263584,0.9
263593,0.8
263594,0.8
263598,0.8
263602,0.9
263611,1.0
263640,0.8
263642,0.8
263643,0.9
263646,0.9
263658,0.9
263664,0.9
263683,0.8
263703,0.9
263705,0.8
263709,0.9
263715,0.8
263728,0.8
263732,0.9
263735,1.0
263748,0.9
263750,0.8
263751,0.9
263759,0.9
263763,0.9
263765,0.9
263780,0.9
263783,0.8
263786,0.8
263794,0.8
263799,0.9
263802,0.9
263803,0.8
263820,0.9
263846,0.9
263857,0.9
263858,0.9
263860,0.8
263864,0.9
263870,0.9
263879,0.9
263881,0.9
263882,0.9
263895,0.9
263909,0.9
263918,0.8
263940,0.8
263945,0.9
263946,0.9
263947,0.8
263948,0.8
263962,0.7
263972,0.9
263974,0.8
263981,0.8
263984,0.8
263992,0.8
264001,0.9
264007,0.8
264010,1.0
264011,0.8
264015,1.0
264023,0.8
264030,0.9
264033,1.0
264037,0.9
264043,0.9
264044,0.8
264045,0.9
264050,0.9
264055,0.9
264059,0.9
264060,0.9
264062,0.8
264069,0.8
264077,0.9
264078,0.9
264087,0.9
264094,0.9
264095,0.8
264112,0.9
264113,0.8
264131,0.8
264145,0.8
264148,0.9
264157,0.8
264161,0.8
264173,0.8
264188,0.9
264195,0.9
264198,0.9
264199,0.8
264207,0.9
264209,0.9
264226,0.8
264227,0.8
264243,0.9
264246,0.8
264252,0.9
264254,0.9
264259,0.8
264274,0.9
264280,0.9
264285,0.9
264299,0.9
264331,0.8
264334,0.9
264338,0.9
264341,0.8
264344,0.9
264347,0.8
264350,0.9
264360,0.8
264365,0.9
264367,0.9
264378,0.9
264381,0.9
264397,0.8
264401,0.9
264405,0.9
264417,0.8
264422,0.8
264423,0.9
264424,0.9
264436,0.8
264441,0.9
264451,0.8
264453,0.9
264457,0.9
264460,1.0
264464,0.9
264469,0.9
264485,0.8
264491,0.9
264505,0.9
264535,0.9
264538,0.9
264541,0.9
264544,1.0
264545,0.8
264549,0.9
264557,0.8
264563,0.8
264569,1.0
264574,0.9
264587,0.8
264608,0.8
264610,0.9
264621,0.8
264627,0.8
264642,0.8
264644,0.8
264655,0.9
264660,0.9
264667,0.9
264691,0.8
264694,0.9
264695,0.9
264700,0.9
264709,0.9
264712,0.9
264714,1.0
264722,0.9
264728,0.9
264742,0.9
264744,0.9
264748,0.8
264760,0.9
264763,0.9
264771,0.9
264773,0.9
264782,0.9
264786,0.9
264787,0.9
264809,0.9
264811,0.9
264822,0.8
264823,0.8
264831,0.9
264834,0.9
264841,0.8
264848,0.8
264849,0.8
264863,0.9
264867,0.9
264874,0.9
264875,0.9
264877,0.9
264897,0.9
264900,0.9
264906,1.0
264909,0.9
264913,0.9
264922,0.9
264924,0.9
264927,0.8
264935,0.9
264938,0.9
264968,0.9
264975,0.8
264979,0.9
264989,0.9
265001,0.9
265009,0.8
265014,0.9
265016,0.8
265027,0.8
265049,0.9
265061,0.9
265062,0.9
265068,0.8
265072,0.8
265100,0.9
265105,0.9
265106,0.9
265110,0.9
265123,0.9
265126,0.8
265131,0.9
265134,0.8
265144,0.8
265146,0.9
265154,0.9
265164,0.8
265170,0.9
265172,0.9
265173,0.9
265178,0.9
265187,0.8
265191,0.8
265194,0.8
265216,0.8
265228,0.9
265231,0.9
265232,0.9
265233,0.9
265242,0.8
265243,0.9
265246,0.9
265259,0.9
265265,0.9
265266,0.9
265268,0.8
265280,0.9
265287,1.0
265297,0.9
265298,0.9
265300,0.8
265301,0.8
265305,0.8
265307,0.8
265314,0.8
265320,0.9
265331,0.8
265333,0.9
265336,0.9
265337,0.9
265344,0.8
265346,1.0
265371,0.9
265380,0.8
265386,0.9
265389,0.9
265409,0.9
265414,0.8
265415,0.9
265419,0.8
265422,0.8
265457,0.9
265461,0.9
265463,0.9
265468,0.9
265474,0.9
265478,0.8
265480,0.8
265488,0.9
265493,0.9
265510,0.9
265519,0.8
265521,0.9
265529,0.9
265533,0.9
265577,0.9
265591,0.8
265596,0.8
265607,0.8
265618,0.9
265619,0.8
265620,0.9
265628,0.9
265661,0.9
265669,0.9
265680,0.9
265707,0.9
265714,0.9
265716,0.9
265717,0.8
265718,0.8
265723,0.9
265730,0.9
265732,0.9
265744,0.9
265751,0.8
265760,0.9
265777,0.9
265783,1.0
265791,0.9
265792,0.9
265797,0.9
265798,0.8
265806,0.8
265815,1.0
265816,0.8
265821,0.9
265833,0.9
265854,0.9
265856,0.9
265858,0.9
265862,0.9
265863,0.9
265879,0.9
265881,0.9
265894,0.8
265895,0.8
265896,0.9
265898,0.9
265900,1.0
265907,0.9
265910,0.8
265917,0.8
265941,0.9
265955,0.9
265957,1.0
265961,0.9
265966,0.8
265969,0.8
265974,1.0
265976,1.0
265979,0.8
265985,0.9
265988,0.9
265990,0.9
265991,0.9
265993,0.9
265995,0.9
266009,0.8
266010,0.8
266014,0.8
266020,0.8
266022,0.9
266029,0.9
266045,0.9
266057,0.8
266060,0.9
266065,0.8
266071,0.9
266072,0.9
266074,0.9
266076,0.8
266089,0.9
266091,0.8
266097,0.8
266099,0.8
266106,0.9
266117,0.8
266120,0.9
266129,0.9
266132,0.8
266139,0.8
266140,0.8
266141,0.9
266146,0.8
266149,0.9
266159,0.9
266165,0.9
266171,0.8
266173,0.9
266177,0.9
266179,0.9
266186,0.8
266210,0.7
266227,0.9
266266,0.8
266291,0.8
266319,0.9
266321,0.9
266323,0.9
266329,0.8
266331,0.9
266333,0.8
266334,0.9
266338,0.9
266340,0.9
266344,0.8
266354,0.8
266359,0.9
266362,0.9
266364,0.9
266365,0.9
266379,0.9
266380,0.8
266387,0.9
266393,0.9
266396,0.9
266406,0.9
266418,0.8
266424,0.9
266440,0.8
266442,0.9
266444,0.8
266453,0.9
266455,0.7
266461,0.9
266462,0.9
266465,0.8
266466,0.9
266468,0.8
266471,0.9
266479,0.9
266499,0.8
266536,0.9
266543,0.7
266544,0.9
266556,0.8
266561,0.8
266573,0.9
266578,0.8
266590,0.9
266596,1.0
266624,0.8
266629,0.8
266635,0.8
266644,1.0
266650,0.9
266659,0.9
266666,0.9
266668,0.9
266674,0.9
266680,0.8
266686,0.9
266714,0.9
266730,0.9
266734,0.8
266740,0.8
266745,0.9
266749,0.9
266750,0.9
266751,0.9
266752,0.8
266753,0.9
266759,0.8
266763,0.9
266766,0.9
266783,0.8
266805,0.9
266812,0.9
266813,0.8
266816,0.7
266819,0.9
266820,0.9
266833,0.9
266842,0.9
266847,0.9
266848,0.8
266865,0.8
266867,0.8
266874,0.9
266885,0.9
266888,0.9
266890,0.8
266932,0.9
266941,0.8
266942,1.0
266948,0.9
266959,0.9
266977,0.8
266983,0.9
266984,0.9
266999,0.9
267000,0.8
267023,0.7
267031,0.9
267035,0.9
267046,0.9
267050,0.9
267058,0.9
267070,0.9
267079,0.9
267080,0.9
267093,0.9
267094,0.8
267102,0.9
267107,0.8
267108,0.9
267113,0.8
267127,0.9
267136,0.9
267143,0.9
267155,0.9
267180,0.9
267182,0.9
267184,1.0
267192,0.9
267195,0.8
267220,0.9
267228,0.9
267237,0.9
267241,0.9
267242,0.9
267247,0.9
267259,0.9
267260,0.8
267265,0.9
267269,0.8
267272,0.9
267275,0.9
267282,1.0
267284,0.8
267294,0.9
267298,0.9
267304,0.9
267316,0.9
267324,0.9
267327,0.9
267333,0.9
267338,0.9
267341,0.9
267342,0.9
267344,0.8
267345,0.8
267347,0.9
267361,0.8
267374,0.9
267379,0.9
267380,0.9
267382,0.9
267394,0.9
267403,0.9
267405,0.8
267412,0.8
267421,0.8
267437,0.8
267438,0.8
267443,0.9
267446,0.9
267460,0.9
267466,0.9
267469,1.0
267474,0.9
267488,0.9
267490,0.9
267496,0.8
267499,0.9
267501,0.9
267518,0.9
267522,0.9
267524,0.9
267532,0.9
267535,0.9
267547,0.9
267550,0.9
267559,0.9
267581,0.9
267586,0.9
267588,0.9
267592,0.9
267597,0.9
267600,0.9
267608,0.9
267620,0.9
267625,0.8
267628,0.9
267633,0.9
267639,0.9
267649,0.9
267659,0.8
267662,0.9
267671,0.9
267672,0.8
267677,0.8
267679,0.7
267682,0.9
267687,0.8
267689,0.8
267690,0.9
267707,0.9
267709,0.9
267716,0.9
267738,0.8
267744,0.8
267752,0.9
267754,0.8
267755,0.8
267757,0.9
267758,0.9
267767,0.8
267771,0.9
267808,0.8
267815,0.9
267833,0.8
267841,0.9
267843,0.9
267847,0.8
267857,0.8
267869,0.8
267881,0.9
267887,0.9
267890,0.8
267892,0.8
267895,0.9
267899,0.9
267906,0.9
267912,0.9
267917,0.9
267927,0.9
267930,0.9
267934,0.9
267950,0.9
267965,0.9
267966,0.8
267976,0.9
267998,0.9
267999,0.8
268012,0.8
268013,0.8
268014,0.8
268020,0.8
268028,0.9
268032,0.9
268039,0.9
268041,0.8
268046,0.9
268059,0.8
268064,0.9
268066,0.8
268073,0.9
268077,0.8
268085,0.9
268090,0.9
268109,0.9
268139,0.8
268151,0.9
268153,0.8
268155,0.8
268163,0.8
268166,0.9
268185,1.0
268189,0.9
268190,0.9
268192,0.9
268211,0.9
268213,0.9
268214,0.8
268220,0.9
268225,0.9
268227,0.9
268230,0.8
268247,0.9
268250,0.9
268268,0.9
268269,0.8
268271,0.9
268274,0.8
268280,0.9
268291,0.8
268299,0.9
268301,0.9
268306,0.8
268307,0.8
268310,0.9
268317,0.9
268328,0.9
268329,0.9
268337,0.9
268338,0.9
268357,0.9
268363,0.9
268373,0.9
268380,0.9
268386,0.8
268394,0.8
268407,0.9
268411,0.8
268417,0.9
268421,0.9
268422,0.9
268426,0.9
268427,0.8
268439,0.8
268445,1.0
268446,0.9
268459,0.8
268465,0.8
268466,0.8
268495,0.8
268497,0.8
268504,0.9
268508,0.9
268513,0.9
268525,0.9
268545,0.9
268546,1.0
268550,0.9
268568,0.8
268570,0.9
268590,0.8
268591,0.8
268602,0.9
268609,0.8
268616,0.8
268623,0.8
268645,0.9
268652,0.8
268668,0.8
268685,0.9
268707,0.9
268711,0.9
268714,0.9
268736,0.9
268746,0.8
268747,0.9
268749,0.9
268760,0.8
268761,0.8
268764,0.8
268781,0.9
268790,0.9
268799,0.9
268809,0.9
268814,0.9
268817,0.9
268822,1.0
268827,0.9
268828,0.9
268829,0.9
268845,0.9
268853,0.9
268859,0.9
268900,0.9
268911,0.9
268913,0.8
268917,0.9
268930,0.8
268934,0.9
268935,0.8
268938,0.8
268948,0.8
268950,0.9
268958,0.9
268975,0.9
268982,1.0
268983,0.9
268997,0.9
269009,0.8
269012,0.9
269017,0.8
269031,0.8
269038,0.9
269041,0.9
269045,0.9
269050,0.9
269056,0.9
269058,0.9
269060,0.9
269067,0.8
269082,0.8
269098,0.8
269105,0.9
269117,0.9
269123,0.9
269128,0.9
269143,0.8
269149,1.0
269162,0.7
269168,0.9
269172,0.9
269175,0.9
269189,0.9
269194,0.9
269197,0.8
269204,0.9
269211,0.9
269217,0.8
269222,0.9
269227,0.9
269228,0.9
269232,0.9
269250,0.9
269251,0.8
269257,0.8
269262,0.8
269263,0.9
269267,0.9
269275,0.9
269276,0.8
269279,0.9
269293,0.9
269300,0.9
269305,0.8
269309,0.8
269317,0.9
269352,0.9
269377,0.9
269378,0.9
269389,0.8
269392,0.8
269394,0.9
269402,0.8
269408,0.8
269410,0.8
269417,0.9
269421,0.9
269462,0.9
269481,0.9
269488,0.8
269489,0.8
269491,1.0
269495,0.9
269503,0.9
269510,0.8
269515,0.8
269522,0.9
269523,0.9
269536,0.9
269537,0.9
269549,0.9
269571,0.9
269576,0.9
269587,0.9
269595,0.9
269601,0.8
269610,0.8
269618,0.9
269620,0.9
269623,0.8
269637,0.9
269642,0.9
269652,0.9
269655,0.9
269661,0.9
269663,0.8
269665,0.9
269666,0.9
269667,0.9
269673,0.9
269693,0.9
269701,0.9
269702,0.9
269704,0.8
269718,0.8
269727,0.9
269732,0.8
269736,0.8
269738,0.9
269741,0.8
269744,0.9
269749,0.9
269750,0.8
269758,0.9
269775,0.8
269776,0.9
269777,0.8
269789,0.8
269794,0.9
269797,0.9
269807,0.9
269813,1.0
269844,0.9
269848,0.8
269871,0.8
269877,0.9
269878,0.9
269887,0.9
269904,0.9
269913,0.8
269938,0.9
269941,0.8
269953,0.9
269954,0.9
269955,0.9
269958,0.8
269960,0.8
269966,0.9
269975,0.8
269978,0.8
269989,0.9
269993,0.9
269998,0.9
270001,0.9
270020,0.9
270023,0.9
270028,0.9
270048,0.8
270061,0.9
270062,0.9
270096,0.8
270108,0.9
270118,0.7
270120,0.8
270122,0.9
270127,0.8
270131,0.9
270142,0.9
270146,0.9
270148,0.8
270152,0.9
270165,0.9
270170,0.9
270188,0.8
270204,0.8
270235,0.9
270243,0.8
270254,0.9
270265,0.9
270270,0.7
270287,0.9
270295,0.9
270296,0.9
270302,0.9
270304,0.9
270307,0.8
270310,0.8
270317,0.9
270324,0.9
270326,1.0
270337,0.8
270363,1.0
270371,0.8
270373,0.9
270375,0.9
270376,0.9
270379,0.9
270383,0.8
270390,0.9
270393,0.9
270402,0.9
270410,0.9
270411,0.9
270412,0.8
270415,0.9
270417,0.9
270436,0.8
270440,0.8
270449,0.9
270450,0.8
270457,0.9
270460,0.9
270461,0.8
270467,0.9
270473,0.9
270486,0.9
270488,0.9
270513,0.9
270518,0.9
270522,0.9
270526,0.9
270532,0.9
270545,0.9
270548,0.8
270550,0.9
270562,0.8
270564,0.8
270571,0.9
270572,0.9
270574,0.9
270575,0.9
270579,0.9
270612,0.8
270613,0.9
270622,0.9
270636,0.8
270643,0.9
270644,0.9
270645,0.9
270658,0.9
270661,1.0
270665,0.8
270676,0.8
270685,0.8
270695,0.9
270712,0.8
270719,0.8
270740,0.9
270753,1.0
270756,0.8
270759,0.8
270760,0.9
270764,0.8
270767,0.8
270778,0.9
270782,0.7
270794,0.7
270795,0.9
270799,0.9
270807,0.9
270821,0.9
270826,0.8
270829,0.9
270831,0.9
270843,0.9
270844,0.9
270847,0.9
270854,0.9
270856,0.9
270861,0.9
270862,0.9
